"Ngày","Đóng cửa","Mở cửa","Cao nhất","Thấp nhất","KL","% Thay đổi"
"04/09/2014","77,083.0","77,778.0","78,472.0","77,083.0","92.69K","-0.89%"
"03/09/2014","77,778.0","77,778.0","78,472.0","77,083.0","248.11K","0.90%"
"29/08/2014","77,083.0","77,083.0","77,778.0","77,083.0","172.84K","0.00%"
"28/08/2014","77,083.0","77,778.0","78,472.0","77,083.0","256.54K","-0.89%"
"27/08/2014","77,778.0","78,472.0","78,472.0","77,778.0","129.15K","0.00%"
"26/08/2014","77,778.0","78,472.0","79,167.0","77,778.0","291.53K","0.00%"
"25/08/2014","77,778.0","78,472.0","79,167.0","77,778.0","541.58K","-0.88%"
"22/08/2014","78,472.0","78,472.0","79,167.0","77,778.0","340.70K","0.00%"
"21/08/2014","78,472.0","78,472.0","79,167.0","77,778.0","250.16K","0.89%"
"20/08/2014","77,778.0","78,472.0","79,167.0","77,778.0","310.95K","-1.75%"
"19/08/2014","79,167.0","79,167.0","79,861.0","78,472.0","351.36K","-0.87%"
"18/08/2014","79,861.0","80,555.0","80,555.0","79,167.0","298.48K","-0.86%"
"15/08/2014","80,555.0","80,555.0","81,250.0","79,861.0","342.52K","0.00%"
"14/08/2014","80,555.0","79,167.0","80,555.0","79,167.0","640.23K","1.75%"
"13/08/2014","79,167.0","78,472.0","81,250.0","78,472.0","1.07M","-0.15%"
"12/08/2014","79,282.0","79,282.0","79,861.0","78,704.0","458.65K","-0.73%"
"11/08/2014","79,861.0","81,018.0","81,018.0","79,861.0","441.23K","-1.43%"
"08/08/2014","81,018.0","81,018.0","81,597.0","80,440.0","473.35K","0.00%"
"07/08/2014","81,018.0","79,861.0","81,018.0","79,861.0","427.49K","1.45%"
"06/08/2014","79,861.0","79,861.0","79,861.0","79,282.0","105.37K","0.73%"
"05/08/2014","79,282.0","79,282.0","79,861.0","78,704.0","173.72K","0.00%"
"04/08/2014","79,282.0","78,125.0","79,282.0","78,125.0","181.04K","1.48%"
"01/08/2014","78,125.0","78,125.0","78,704.0","78,125.0","224.92K","-0.74%"
"31/07/2014","78,704.0","78,704.0","78,704.0","78,125.0","152.70K","0.74%"
"30/07/2014","78,125.0","78,704.0","78,704.0","77,546.0","191.76K","-0.74%"
"29/07/2014","78,704.0","78,704.0","79,282.0","78,125.0","206.17K","0.74%"
"28/07/2014","78,125.0","78,125.0","78,704.0","76,968.0","387.63K","-0.74%"
"25/07/2014","78,704.0","79,282.0","79,282.0","78,704.0","265.18K","-0.73%"
"24/07/2014","79,282.0","78,704.0","79,861.0","78,704.0","234.09K","-16.05%"
"23/07/2014","94,444.0","95,139.0","95,139.0","93,750.0","377.78K","-0.73%"
"22/07/2014","95,139.0","95,833.0","96,528.0","94,444.0","231.08K","-1.44%"
"21/07/2014","96,528.0","93,750.0","96,528.0","93,055.0","1.01M","4.51%"
"18/07/2014","92,361.0","89,583.0","93,055.0","89,583.0","664.23K","3.10%"
"17/07/2014","89,583.0","88,889.0","89,583.0","88,889.0","110.88K","0.00%"
"16/07/2014","89,583.0","90,278.0","90,278.0","89,583.0","263.65K","0.00%"
"15/07/2014","89,583.0","88,889.0","90,278.0","88,889.0","160.09K","0.78%"
"14/07/2014","88,889.0","88,194.0","88,889.0","88,194.0","148.49K","0.79%"
"11/07/2014","88,194.0","88,194.0","88,889.0","87,500.0","88.52K","0.00%"
"10/07/2014","88,194.0","88,889.0","89,583.0","87,500.0","245.61K","-0.78%"
"09/07/2014","88,889.0","88,889.0","89,583.0","88,194.0","166.38K","-0.77%"
"08/07/2014","89,583.0","88,889.0","89,583.0","88,194.0","229.54K","0.00%"
"07/07/2014","89,583.0","90,278.0","90,972.0","88,889.0","248.33K","-0.77%"
"04/07/2014","90,278.0","88,889.0","90,972.0","88,889.0","673.99K","2.36%"
"03/07/2014","88,194.0","87,500.0","88,194.0","86,805.0","252.59K","1.60%"
"02/07/2014","86,805.0","84,722.0","87,500.0","84,722.0","384.08K","2.46%"
"01/07/2014","84,722.0","85,417.0","85,417.0","84,722.0","139.13K","0.00%"
"30/06/2014","84,722.0","84,722.0","85,417.0","84,028.0","90.46K","0.00%"
"27/06/2014","84,722.0","85,417.0","85,417.0","84,722.0","99.71K","-0.81%"
"26/06/2014","85,417.0","84,722.0","85,417.0","84,722.0","115.36K","0.82%"
"25/06/2014","84,722.0","84,722.0","85,417.0","84,028.0","133.04K","0.83%"
"24/06/2014","84,028.0","84,028.0","84,722.0","84,028.0","80.67K","0.00%"
"23/06/2014","84,028.0","84,028.0","84,722.0","84,028.0","77.31K","0.00%"
"20/06/2014","84,028.0","84,722.0","84,722.0","84,028.0","118.63K","0.00%"
"19/06/2014","84,028.0","84,028.0","84,722.0","84,028.0","136.90K","-0.82%"
"18/06/2014","84,722.0","84,722.0","85,417.0","84,028.0","140.78K","0.00%"
"17/06/2014","84,722.0","84,722.0","85,417.0","84,722.0","251.54K","0.00%"
"16/06/2014","84,722.0","84,722.0","85,417.0","84,722.0","71.89K","0.00%"
"13/06/2014","84,722.0","86,111.0","86,111.0","84,722.0","202.05K","-0.81%"
"12/06/2014","85,417.0","84,722.0","85,417.0","84,722.0","152.01K","0.82%"
"11/06/2014","84,722.0","85,417.0","85,417.0","84,028.0","284.11K","0.00%"
"10/06/2014","84,722.0","85,417.0","86,111.0","84,722.0","229.97K","-1.61%"
"09/06/2014","86,111.0","86,111.0","86,805.0","85,417.0","240.94K","0.00%"
"06/06/2014","86,111.0","86,111.0","86,111.0","85,417.0","45.56K","0.00%"
"05/06/2014","86,111.0","86,805.0","86,805.0","84,722.0","123.58K","0.00%"
"04/06/2014","86,111.0","86,111.0","86,805.0","85,417.0","263.45K","0.00%"
"03/06/2014","86,111.0","86,111.0","86,805.0","85,417.0","96.70K","0.00%"
"02/06/2014","86,111.0","85,417.0","86,805.0","84,722.0","209.66K","0.81%"
"30/05/2014","85,417.0","85,417.0","86,805.0","85,417.0","199.99K","0.00%"
"29/05/2014","85,417.0","84,722.0","86,111.0","84,722.0","111.37K","0.00%"
"28/05/2014","85,417.0","86,111.0","86,805.0","84,722.0","158.16K","-0.81%"
"27/05/2014","86,111.0","86,111.0","86,805.0","84,722.0","224.58K","0.81%"
"26/05/2014","85,417.0","86,805.0","86,805.0","85,417.0","153.55K","-1.60%"
"23/05/2014","86,805.0","87,500.0","88,194.0","86,805.0","109.82K","-0.79%"
"22/05/2014","87,500.0","86,805.0","88,889.0","86,805.0","295.56K","0.80%"
"21/05/2014","86,805.0","85,417.0","86,805.0","85,417.0","169.78K","1.62%"
"20/05/2014","85,417.0","84,722.0","86,111.0","84,028.0","204.29K","0.82%"
"19/05/2014","84,722.0","84,028.0","85,417.0","83,333.0","238.72K","0.83%"
"16/05/2014","84,028.0","83,333.0","84,722.0","82,639.0","317.68K","0.83%"
"15/05/2014","83,333.0","84,722.0","86,805.0","82,639.0","436.78K","-3.23%"
"14/05/2014","86,111.0","82,639.0","86,111.0","82,639.0","408.50K","2.48%"
"13/05/2014","84,028.0","84,028.0","86,805.0","84,028.0","338.49K","-2.42%"
"12/05/2014","86,111.0","90,278.0","90,278.0","84,722.0","639.58K","-4.62%"
"09/05/2014","90,278.0","87,500.0","90,972.0","86,805.0","367.72K","4.00%"
"08/05/2014","86,805.0","92,361.0","92,361.0","86,805.0","1.25M","-6.72%"
"07/05/2014","93,055.0","93,055.0","94,444.0","92,361.0","138.62K","0.75%"
"06/05/2014","92,361.0","95,139.0","95,139.0","91,667.0","390.67K","-2.92%"
"05/05/2014","95,139.0","96,528.0","96,528.0","94,444.0","381.05K","-1.44%"
"29/04/2014","96,528.0","95,833.0","97,222.0","95,833.0","116.63K","0.00%"
"28/04/2014","96,528.0","97,222.0","97,222.0","96,528.0","227.51K","-1.42%"
"25/04/2014","97,917.0","97,222.0","98,611.0","96,528.0","233.48K","1.44%"
"24/04/2014","96,528.0","96,528.0","97,222.0","95,833.0","213.94K","0.00%"
"23/04/2014","96,528.0","97,222.0","97,222.0","96,528.0","106.16K","-0.71%"
"22/04/2014","97,222.0","97,222.0","97,222.0","95,833.0","230.79K","0.72%"
"21/04/2014","96,528.0","97,222.0","97,222.0","96,528.0","365.76K","-0.71%"
"18/04/2014","97,222.0","97,917.0","97,917.0","96,528.0","363.27K","-0.71%"
"17/04/2014","97,917.0","97,917.0","98,611.0","97,222.0","284.79K","0.00%"
"16/04/2014","97,917.0","97,917.0","98,611.0","96,528.0","385.17K","0.00%"
"15/04/2014","97,917.0","98,611.0","99,305.0","97,222.0","494.63K","-0.70%"
"14/04/2014","98,611.0","99,305.0","100,000.0","98,611.0","541.70K","-0.70%"
"11/04/2014","99,305.0","99,305.0","100,694.0","98,611.0","289.40K","-0.70%"
"10/04/2014","100,000.0","102,083.0","102,778.0","100,000.0","598.22K","-2.04%"
"08/04/2014","102,083.0","102,778.0","103,472.0","102,083.0","409.25K","-0.68%"
"07/04/2014","102,778.0","103,472.0","104,167.0","102,083.0","1.10M","2.07%"
"04/04/2014","100,694.0","100,000.0","100,694.0","99,305.0","517.80K","0.69%"
"03/04/2014","100,000.0","97,917.0","100,694.0","97,917.0","399.31K","2.13%"
"02/04/2014","97,917.0","97,917.0","98,611.0","97,222.0","301.70K","0.00%"
"01/04/2014","97,917.0","98,611.0","98,611.0","97,222.0","261.46K","0.00%"
"31/03/2014","97,917.0","98,611.0","99,305.0","97,917.0","253.27K","0.00%"
"28/03/2014","97,917.0","97,222.0","98,611.0","97,222.0","300.33K","0.71%"
"27/03/2014","97,222.0","97,917.0","97,917.0","96,528.0","393.81K","0.00%"
"26/03/2014","97,222.0","98,611.0","99,305.0","96,528.0","713.54K","-1.41%"
"25/03/2014","98,611.0","99,305.0","100,000.0","98,611.0","472.82K","-0.70%"
"24/03/2014","99,305.0","100,694.0","101,389.0","99,305.0","643.65K","-0.70%"
"21/03/2014","100,000.0","99,305.0","100,694.0","99,305.0","350.02K","0.70%"
"20/03/2014","99,305.0","101,389.0","102,083.0","99,305.0","635.36K","-2.06%"
"19/03/2014","101,389.0","102,083.0","102,778.0","100,694.0","502.50K","-0.68%"
"18/03/2014","102,083.0","102,778.0","102,778.0","101,389.0","635.76K","-0.68%"
"17/03/2014","102,778.0","104,167.0","104,861.0","102,083.0","570.80K","-1.33%"
"14/03/2014","104,167.0","102,083.0","105,555.0","101,389.0","1.15M","2.74%"
"13/03/2014","101,389.0","97,917.0","101,389.0","97,917.0","1.45M","3.55%"
"12/03/2014","97,917.0","97,222.0","99,305.0","97,222.0","1.07M","0.71%"
"11/03/2014","97,222.0","97,222.0","97,917.0","96,528.0","458.41K","0.00%"
"10/03/2014","97,222.0","96,528.0","97,917.0","96,528.0","284.31K","0.72%"
"07/03/2014","96,528.0","96,528.0","97,222.0","95,833.0","162.13K","0.00%"
"06/03/2014","96,528.0","96,528.0","97,222.0","95,833.0","382.38K","0.00%"
"05/03/2014","96,528.0","97,222.0","97,222.0","96,528.0","169.23K","0.00%"
"04/03/2014","96,528.0","97,222.0","97,917.0","96,528.0","290.06K","-1.42%"
"03/03/2014","97,917.0","97,917.0","97,917.0","96,528.0","230.83K","0.00%"
"28/02/2014","97,917.0","99,305.0","99,305.0","97,917.0","276.65K","-0.70%"
"27/02/2014","98,611.0","96,528.0","100,000.0","95,833.0","1.76M","2.16%"
"26/02/2014","96,528.0","96,528.0","96,528.0","95,833.0","200.15K","0.00%"
"25/02/2014","96,528.0","96,528.0","97,222.0","95,833.0","433.77K","0.00%"
"24/02/2014","96,528.0","95,833.0","97,222.0","95,833.0","247.78K","0.73%"
"21/02/2014","95,833.0","95,833.0","97,222.0","95,139.0","349.10K","0.00%"
"20/02/2014","95,833.0","96,528.0","97,222.0","95,833.0","490.03K","-0.72%"
"19/02/2014","96,528.0","97,222.0","97,917.0","96,528.0","325.77K","-0.71%"
"18/02/2014","97,222.0","97,222.0","97,917.0","96,528.0","321.31K","0.00%"
"17/02/2014","97,222.0","97,222.0","97,917.0","96,528.0","217.56K","0.00%"
"14/02/2014","97,222.0","97,222.0","98,611.0","96,528.0","436.98K","0.72%"
"13/02/2014","96,528.0","97,917.0","97,917.0","96,528.0","210.74K","-0.71%"
"12/02/2014","97,222.0","96,528.0","97,222.0","96,528.0","126.62K","0.72%"
"11/02/2014","96,528.0","96,528.0","97,917.0","96,528.0","379.99K","-0.71%"
"10/02/2014","97,222.0","97,222.0","97,222.0","95,833.0","297.10K","0.00%"
"07/02/2014","97,222.0","97,222.0","97,917.0","96,528.0","347.37K","0.00%"
"06/02/2014","97,222.0","97,917.0","98,611.0","97,222.0","255.01K","-0.71%"
"27/01/2014","97,917.0","98,611.0","98,611.0","97,222.0","162.58K","-0.70%"
"24/01/2014","98,611.0","97,917.0","99,305.0","97,917.0","376.00K","0.71%"
"23/01/2014","97,917.0","97,222.0","98,611.0","97,222.0","154.61K","0.71%"
"22/01/2014","97,222.0","98,611.0","98,611.0","96,528.0","459.33K","-0.71%"
"21/01/2014","97,917.0","98,611.0","98,611.0","97,222.0","143.58K","-0.70%"
"20/01/2014","98,611.0","96,528.0","100,694.0","96,528.0","744.68K","2.16%"
"17/01/2014","96,528.0","95,139.0","97,917.0","95,139.0","777.73K","1.46%"
"16/01/2014","95,139.0","95,833.0","95,833.0","95,139.0","107.61K","-0.72%"
"15/01/2014","95,833.0","95,833.0","95,833.0","94,444.0","164.54K","0.73%"
"14/01/2014","95,139.0","95,139.0","95,833.0","94,444.0","132.61K","0.00%"
"13/01/2014","95,139.0","95,139.0","95,833.0","95,139.0","88.39K","-0.72%"
"10/01/2014","95,833.0","94,444.0","96,528.0","94,444.0","292.16K","1.47%"
"09/01/2014","94,444.0","94,444.0","94,444.0","93,750.0","44.78K","0.00%"
"08/01/2014","94,444.0","93,750.0","94,444.0","93,750.0","56.02K","0.74%"
"07/01/2014","93,750.0","94,444.0","94,444.0","93,750.0","152.45K","-0.73%"
"06/01/2014","94,444.0","93,750.0","94,444.0","93,750.0","111.01K","0.00%"
"03/01/2014","94,444.0","93,750.0","94,444.0","93,750.0","44.21K","0.74%"
"02/01/2014","93,750.0","93,750.0","95,139.0","93,750.0","46.83K","0.00%"
"31/12/2013","93,750.0","93,750.0","95,139.0","93,055.0","283.67K","0.00%"
"30/12/2013","93,750.0","94,444.0","95,139.0","93,750.0","198.10K","-0.73%"
"27/12/2013","94,444.0","93,750.0","95,139.0","93,750.0","101.20K","0.74%"
"26/12/2013","93,750.0","94,444.0","95,139.0","93,750.0","301.77K","-0.73%"
"25/12/2013","94,444.0","95,139.0","95,139.0","93,750.0","347.70K","-0.73%"
"24/12/2013","95,139.0","95,833.0","96,528.0","95,139.0","147.31K","-0.72%"
"23/12/2013","95,833.0","95,833.0","96,528.0","95,139.0","119.41K","-0.72%"
"20/12/2013","96,528.0","96,528.0","96,528.0","95,833.0","108.82K","0.00%"
"19/12/2013","96,528.0","96,528.0","96,528.0","95,833.0","105.68K","0.73%"
"18/12/2013","95,833.0","96,528.0","96,528.0","95,833.0","180.69K","-0.72%"
"17/12/2013","96,528.0","97,222.0","97,222.0","95,833.0","117.30K","0.00%"
"16/12/2013","96,528.0","96,528.0","97,222.0","96,528.0","64.08K","-0.71%"
"13/12/2013","97,222.0","97,917.0","97,917.0","96,528.0","84.85K","0.00%"
"12/12/2013","97,222.0","97,222.0","97,917.0","97,222.0","93.76K","-0.71%"
"11/12/2013","97,917.0","97,222.0","97,917.0","96,528.0","265.12K","0.71%"
"10/12/2013","97,222.0","96,528.0","97,222.0","95,833.0","168.80K","0.72%"
"09/12/2013","96,528.0","97,222.0","97,917.0","96,528.0","442.15K","-1.42%"
"06/12/2013","97,917.0","98,611.0","98,611.0","97,917.0","57.37K","-0.70%"
"05/12/2013","98,611.0","97,222.0","98,611.0","97,222.0","268.72K","0.71%"
"04/12/2013","97,917.0","98,611.0","98,611.0","97,917.0","236.78K","-0.70%"
"03/12/2013","98,611.0","97,917.0","99,305.0","97,917.0","343.74K","0.71%"
"02/12/2013","97,917.0","98,611.0","98,611.0","97,917.0","240.64K","-0.70%"
"29/11/2013","98,611.0","98,611.0","99,305.0","97,222.0","425.48K","0.00%"
"28/11/2013","98,611.0","100,000.0","100,000.0","98,611.0","386.32K","-1.39%"
"27/11/2013","100,000.0","101,389.0","101,389.0","100,000.0","325.38K","0.00%"
"26/11/2013","100,000.0","97,917.0","100,694.0","97,222.0","1.15M","2.13%"
"25/11/2013","97,917.0","97,917.0","97,917.0","97,222.0","122.34K","0.00%"
"22/11/2013","97,917.0","97,917.0","98,611.0","97,222.0","154.10K","0.00%"
"21/11/2013","97,917.0","98,611.0","98,611.0","97,222.0","272.33K","0.00%"
"20/11/2013","97,917.0","97,917.0","98,611.0","97,917.0","119.16K","-0.70%"
"19/11/2013","98,611.0","98,611.0","99,305.0","97,917.0","169.49K","0.00%"
"18/11/2013","98,611.0","97,917.0","98,611.0","97,917.0","169.96K","0.71%"
"15/11/2013","97,917.0","96,528.0","98,611.0","96,528.0","473.07K","1.44%"
"14/11/2013","96,528.0","96,528.0","97,222.0","96,528.0","130.52K","0.00%"
"13/11/2013","96,528.0","96,528.0","96,528.0","95,833.0","86.53K","0.00%"
"12/11/2013","96,528.0","96,528.0","97,222.0","95,833.0","151.00K","0.00%"
"11/11/2013","96,528.0","96,528.0","97,222.0","96,528.0","104.98K","0.00%"
"08/11/2013","96,528.0","96,528.0","97,917.0","96,528.0","216.89K","-0.71%"
"07/11/2013","97,222.0","97,222.0","97,917.0","96,528.0","207.00K","-0.71%"
"06/11/2013","97,917.0","97,917.0","97,917.0","97,222.0","261.25K","0.00%"
"05/11/2013","97,917.0","97,222.0","97,917.0","97,222.0","73.32K","0.71%"
"04/11/2013","97,222.0","97,222.0","97,917.0","97,222.0","101.95K","0.00%"
"01/11/2013","97,222.0","97,917.0","97,917.0","97,222.0","98.09K","0.00%"
"31/10/2013","97,222.0","97,917.0","98,611.0","97,222.0","113.01K","-0.71%"
"30/10/2013","97,917.0","97,917.0","97,917.0","97,222.0","62.78K","0.00%"
"29/10/2013","97,917.0","97,917.0","98,611.0","96,528.0","392.67K","0.00%"
"28/10/2013","97,917.0","98,611.0","99,305.0","97,917.0","80.14K","-0.70%"
"25/10/2013","98,611.0","99,305.0","100,000.0","98,611.0","155.29K","0.00%"
"24/10/2013","98,611.0","97,917.0","100,000.0","97,917.0","617.49K","0.71%"
"23/10/2013","97,917.0","98,611.0","98,611.0","97,917.0","50.75K","0.00%"
"22/10/2013","97,917.0","98,611.0","98,611.0","97,917.0","131.73K","-0.70%"
"21/10/2013","98,611.0","98,611.0","98,611.0","97,917.0","119.81K","0.00%"
"18/10/2013","98,611.0","97,917.0","98,611.0","97,917.0","200.74K","0.71%"
"17/10/2013","97,917.0","98,611.0","99,305.0","97,917.0","181.18K","-0.70%"
"16/10/2013","98,611.0","98,611.0","98,611.0","97,917.0","159.81K","0.00%"
"15/10/2013","98,611.0","97,917.0","98,611.0","97,222.0","144.42K","0.71%"
"14/10/2013","97,917.0","97,222.0","98,611.0","97,222.0","132.34K","0.71%"
"11/10/2013","97,222.0","97,917.0","98,611.0","97,222.0","231.45K","0.00%"
"10/10/2013","97,222.0","98,611.0","99,305.0","97,222.0","186.64K","-1.41%"
"09/10/2013","98,611.0","97,222.0","99,305.0","96,528.0","481.85K","1.43%"
"08/10/2013","97,222.0","97,222.0","97,222.0","96,528.0","225.69K","0.00%"
"07/10/2013","97,222.0","97,222.0","97,917.0","96,528.0","220.77K","0.00%"
"04/10/2013","97,222.0","96,528.0","97,222.0","95,833.0","127.24K","0.72%"
"03/10/2013","96,528.0","97,222.0","97,222.0","96,528.0","88.88K","-0.71%"
"02/10/2013","97,222.0","96,528.0","97,917.0","96,528.0","141.62K","0.72%"
"01/10/2013","96,528.0","97,917.0","98,611.0","96,528.0","179.47K","-1.42%"
"30/09/2013","97,917.0","97,222.0","97,917.0","96,528.0","132.71K","0.71%"
"27/09/2013","97,222.0","96,528.0","97,222.0","95,833.0","82.45K","0.72%"
"26/09/2013","96,528.0","97,222.0","97,917.0","96,528.0","132.44K","-0.71%"
"25/09/2013","97,222.0","95,139.0","99,305.0","95,139.0","370.86K","1.45%"
"24/09/2013","95,833.0","95,139.0","95,833.0","94,444.0","88.32K","0.73%"
"23/09/2013","95,139.0","95,139.0","95,833.0","94,444.0","185.34K","-0.72%"
"20/09/2013","95,833.0","95,139.0","95,833.0","94,444.0","50.89K","0.73%"
"19/09/2013","95,139.0","95,139.0","95,833.0","94,444.0","83.64K","0.74%"
"18/09/2013","94,444.0","95,833.0","95,833.0","94,444.0","106.01K","-0.73%"
"17/09/2013","95,139.0","95,139.0","95,833.0","94,444.0","118.22K","0.00%"
"16/09/2013","95,139.0","95,833.0","95,833.0","94,444.0","89.38K","-0.72%"
"13/09/2013","95,833.0","95,139.0","95,833.0","94,444.0","82.64K","0.73%"
"12/09/2013","95,139.0","95,833.0","95,833.0","95,139.0","97.04K","-0.72%"
"11/09/2013","95,833.0","95,833.0","96,528.0","95,139.0","208.97K","0.00%"
"10/09/2013","95,833.0","94,444.0","95,833.0","94,444.0","141.55K","1.47%"
"09/09/2013","94,444.0","95,833.0","96,528.0","93,750.0","307.27K","-2.16%"
"06/09/2013","96,528.0","98,611.0","98,611.0","95,833.0","897.05K","0.00%"
"05/09/2013","96,528.0","96,528.0","98,611.0","95,833.0","872.66K","2.21%"
"04/09/2013","94,444.0","93,750.0","96,528.0","93,750.0","805.87K","2.26%"
"03/09/2013","92,361.0","91,667.0","93,750.0","90,972.0","346.82K","2.31%"
"30/08/2013","90,278.0","91,667.0","92,361.0","87,500.0","1.42M","-1.52%"
"29/08/2013","91,667.0","92,361.0","93,750.0","91,667.0","988.76K","-0.75%"
"28/08/2013","92,361.0","95,833.0","95,833.0","92,361.0","1.01M","-4.32%"
"27/08/2013","96,528.0","96,528.0","97,222.0","95,139.0","540.35K","-0.71%"
"26/08/2013","97,222.0","93,750.0","97,222.0","90,972.0","1.15M","2.94%"
"23/08/2013","94,444.0","99,305.0","99,305.0","93,055.0","1.92M","-4.90%"
"22/08/2013","99,305.0","100,694.0","101,389.0","99,305.0","690.88K","-2.06%"
"21/08/2013","101,389.0","100,694.0","101,389.0","100,000.0","334.25K","0.00%"
"20/08/2013","101,389.0","102,778.0","103,472.0","100,694.0","865.34K","-2.67%"
"19/08/2013","104,167.0","103,472.0","104,167.0","102,778.0","845.48K","0.00%"
"16/08/2013","104,167.0","104,861.0","104,861.0","102,778.0","568.89K","-0.66%"
"15/08/2013","104,861.0","104,167.0","104,861.0","103,472.0","372.59K","1.34%"
"14/08/2013","103,472.0","102,083.0","103,472.0","101,389.0","296.78K","1.36%"
"13/08/2013","102,083.0","100,694.0","102,083.0","100,694.0","307.12K","1.38%"
"12/08/2013","100,694.0","101,389.0","101,389.0","100,694.0","167.41K","0.00%"
"09/08/2013","100,694.0","100,694.0","101,389.0","100,000.0","229.06K","0.00%"
"08/08/2013","100,694.0","100,694.0","101,389.0","100,000.0","218.62K","0.00%"
"07/08/2013","100,694.0","101,389.0","101,389.0","100,694.0","420.49K","-0.69%"
"06/08/2013","101,389.0","100,000.0","102,083.0","99,305.0","419.08K","1.39%"
"05/08/2013","100,000.0","101,389.0","102,083.0","100,000.0","535.36K","-1.37%"
"02/08/2013","101,389.0","101,389.0","102,083.0","100,694.0","251.89K","0.69%"
"01/08/2013","100,694.0","100,694.0","101,389.0","100,000.0","264.07K","0.00%"
"31/07/2013","100,694.0","98,611.0","100,694.0","98,611.0","356.79K","2.11%"
"30/07/2013","98,611.0","98,611.0","99,305.0","97,917.0","348.41K","0.71%"
"29/07/2013","97,917.0","100,000.0","100,694.0","97,917.0","364.74K","-2.08%"
"26/07/2013","100,000.0","99,305.0","100,000.0","98,611.0","234.65K","0.70%"
